time x1 y1 x2 y2
3.433499999999999996e+00 -2.000101081554961358e-01 -3.464043253708399828e-01 -2.038834354205875943e-01 5.357692085940207738e-02
3.433600000000000207e+00 -1.975807832768450845e-01 -3.477956786386345867e-01 -1.985214703479487863e-01 5.220321524462889773e-02
3.433699999999999974e+00 -1.951367795003053907e-01 -3.491727900141263774e-01 -1.931422138528408883e-01 5.082223708980898591e-02
3.433800000000000185e+00 -1.926784648260538857e-01 -3.505353180383898870e-01 -1.877465078246266239e-01 4.943427555609336554e-02
3.433899999999999952e+00 -1.902062034701794691e-01 -3.518829353086914136e-01 -1.823351727436417768e-01 4.803961578752008466e-02
3.434000000000000163e+00 -1.877203552212538817e-01 -3.532153284267349758e-01 -1.769090069649418007e-01 4.663853831570474728e-02
3.434100000000000374e+00 -1.852212748540469078e-01 -3.545321978910260241e-01 -1.714687861246669831e-01 4.523131852054984581e-02
3.434200000000000141e+00 -1.827093116010225504e-01 -3.558332579373104099e-01 -1.660152626672040388e-01 4.381822614625369150e-02
3.434300000000000352e+00 -1.801848086818638173e-01 -3.571182363311626862e-01 -1.605491654906974208e-01 4.239952487160186800e-02
3.434400000000000119e+00 -1.776481028909094317e-01 -3.583868741168694805e-01 -1.550711997079117777e-01 4.097547193326278592e-02
3.434500000000000330e+00 -1.750995242420570197e-01 -3.596389253267856523e-01 -1.495820465189637294e-01 3.954631780057676904e-02
3.434600000000000097e+00 -1.725393956703865639e-01 -3.608741566553329561e-01 -1.440823631920324921e-01 3.811230590013509056e-02
3.434700000000000308e+00 -1.699680327894938503e-01 -3.620923471017711837e-01 -1.385727831478166250e-01 3.667367238827612397e-02
3.434800000000000075e+00 -1.673857437032884032e-01 -3.632932875857976529e-01 -1.330539161432295892e-01 3.523064596949887495e-02
3.434900000000000286e+00 -1.647928288708100097e-01 -3.644767805399349858e-01 -1.275263485496174742e-01 3.378344775868663552e-02
3.435000000000000053e+00 -1.621895810224470158e-01 -3.656426394825460502e-01 -1.219906437206293714e-01 3.233229118495789534e-02
3.435100000000000264e+00 -1.595762851257982173e-01 -3.667906885751736068e-01 -1.164473424447796390e-01 3.087738193491579297e-02
3.435200000000000031e+00 -1.569532183993077590e-01 -3.679207621677516027e-01 -1.108969634776910546e-01 2.941891793303458291e-02
3.435300000000000242e+00 -1.543206503717157174e-01 -3.690327043350639102e-01 -1.053400041490154121e-01 2.795708935692342578e-02
3.435400000000000009e+00 -1.516788429853036524e-01 -3.701263684076556704e-01 -9.977694103906613321e-02 2.649207868521868958e-02
3.435500000000000220e+00 -1.490280507408737465e-01 -3.712016165002188783e-01 -9.420823072027602330e-02 2.502406077588759103e-02
3.435599999999999987e+00 -1.463685208823798933e-01 -3.722583190402926623e-01 -8.863431055870238384e-02 2.355320297277530006e-02
3.435700000000000198e+00 -1.437004936191228210e-01 -3.732963542999321316e-01 -8.305559957093268386e-02 2.207966523828397420e-02
3.435799999999999965e+00 -1.410242023834346881e-01 -3.743156079328192609e-01 -7.747249933190034077e-02 2.060360031014479842e-02
3.435900000000000176e+00 -1.383398741217997663e-01 -3.753159725191090867e-01 -7.188539492928509855e-02 1.912515388032159924e-02
3.435999999999999943e+00 -1.356477296173938529e-01 -3.762973471201284670e-01 -6.629465596035656605e-02 1.764446479417136615e-02
3.436100000000000154e+00 -1.329479838420647153e-01 -3.772596368448791759e-01 -6.070063756730402493e-02 1.616166526807816251e-02
3.436200000000000365e+00 -1.302408463358259161e-01 -3.782027524301321275e-01 -5.510368150728503500e-02 1.467688112387216526e-02
3.436300000000000132e+00 -1.275265216119866041e-01 -3.791266098357480296e-01 -4.950411725361705817e-02 1.319023203844310599e-02
3.436400000000000343e+00 -1.248052095860958249e-01 -3.800311298567141116e-01 -4.390226312471848247e-02 1.170183180705441917e-02
3.436500000000000110e+00 -1.220771060269326552e-01 -3.809162377532481214e-01 -3.829842743758483936e-02 1.021178861896515633e-02
3.436600000000000321e+00 -1.193424030278283920e-01 -3.817818629001951680e-01 -3.269290968275539999e-02 8.720205344061593422e-03
3.436700000000000088e+00 -1.166012894966566293e-01 -3.826279384568211372e-01 -2.708600171787899080e-02 7.227179829296326297e-03
3.436800000000000299e+00 -1.138539516628739312e-01 -3.834544010579979956e-01 -2.147798897713136534e-02 5.732805203824464790e-03
3.436900000000000066e+00 -1.111005736000347383e-01 -3.842611905276712703e-01 -1.586915169386263202e-02 4.237170191815742282e-03
3.437000000000000277e+00 -1.083413377622391149e-01 -3.850482496154065681e-01 -1.025976613395937487e-02 2.740359432005567974e-03
3.437100000000000044e+00 -1.055764255329984247e-01 -3.858155237567240103e-01 -4.650105837497073291e-03 1.242453803126153389e-03
3.437200000000000255e+00 -1.028060177850236290e-01 -3.865629608578471377e-01 9.595571336743352608e-04 -2.564692455625516843e-04
3.437300000000000022e+00 -1.000302954494495938e-01 -3.872905111054179006e-01 6.568950944720416962e-03 -1.756335359356375747e-03
3.437400000000000233e+00 -9.724944009300992565e-02 -3.879981268016587936e-01 1.217780273527026280e-02 -3.257072939453153904e-03
3.437500000000000000e+00 -9.446363450166539444e-02 -3.886857622253943045e-01 1.778583736780110780e-02 -4.758612801150197136e-03
3.437600000000000211e+00 -9.167306326916943582e-02 -3.893533735192837297e-01 2.339277617925680786e-02 -6.260887829432293383e-03
3.437699999999999978e+00 -8.887791338902149840e-02 -3.900009186035510167e-01 2.899833573823584754e-02 -7.763832632437073222e-03
3.437800000000000189e+00 -8.607837484821725949e-02 -3.906283571164410606e-01 3.460222661014884793e-02 -9.267383193247102913e-03
3.437899999999999956e+00 -8.327464122115091349e-02 -3.912356503815681563e-01 4.020415213282853284e-02 -1.077147652042093062e-02
3.438000000000000167e+00 -8.046691026196052532e-02 -3.918227614022615768e-01 4.580380720517894522e-02 -1.227605029764156086e-02
3.438100000000000378e+00 -7.765538449353318051e-02 -3.923896548829511888e-01 5.140087709157531437e-02 -1.378104253284095915e-02
3.438200000000000145e+00 -7.484027179130131602e-02 -3.929362972775665708e-01 5.699503624486879083e-02 -1.528639120713182198e-02
3.438300000000000356e+00 -7.202178595986864773e-02 -3.934626568648553202e-01 6.258594715101055417e-02 -1.679203392386946492e-02
3.438400000000000123e+00 -6.920014730040047191e-02 -3.939687038504491312e-01 6.817325919848465920e-02 -1.829790755814736380e-02
3.438500000000000334e+00 -6.637558316660395474e-02 -3.944544104954250119e-01 7.375660757592726602e-02 -1.980394790702932895e-02
3.438600000000000101e+00 -6.354832850700657676e-02 -3.949197512710216351e-01 7.933561220151157112e-02 -2.131008934081313200e-02
3.438700000000000312e+00 -6.071862639112018956e-02 -3.953647030390745609e-01 8.490987668788399501e-02 -2.281626445562201511e-02
3.438800000000000079e+00 -5.788672851695175064e-02 -3.957892452576304287e-01 9.047898734665185683e-02 -2.432240372762189962e-02
3.438900000000000290e+00 -5.505289569719610393e-02 -3.961933602110889185e-01 9.604251223663881620e-02 -2.582843516916749627e-02
3.439000000000000057e+00 -5.221739832131881004e-02 -3.965770332640970453e-01 1.016000002603377472e-01 -2.733428398718595886e-02
3.439100000000000268e+00 -4.938051679061273430e-02 -3.969402531382928423e-01 1.071509803132017213e-01 -2.883987224411538319e-02
3.439200000000000035e+00 -4.654254192319334099e-02 -3.972830122108517714e-01 1.126949604906105629e-01 -3.034511852172377955e-02
3.439300000000000246e+00 -4.370377532578533647e-02 -3.976053068336403706e-01 1.182314273575376107e-01 -3.184993758814164133e-02
3.439400000000000013e+00 -4.086452972905226660e-02 -3.979071376716223352e-01 1.237598452861055909e-01 -3.335424006845050249e-02
3.439500000000000224e+00 -3.802512928313242502e-02 -3.981885100589934168e-01 1.292796558663626694e-01 -3.485793211917659340e-02
3.439599999999999991e+00 -3.518590980997333278e-02 -3.984494343713445574e-01 1.347902773957206923e-01 -3.636091510704242413e-02
3.439700000000000202e+00 -3.234721900900530689e-02 -3.986899264119717623e-01 1.402911044525750606e-01 -3.786308529233611830e-02
3.439799999999999969e+00 -2.950941661266678895e-02 -3.989100078102579827e-01 1.457815075596596843e-01 -3.936433351725288077e-02
3.439900000000000180e+00 -2.667287448829296428e-02 -3.991097064298634312e-01 1.512608329426797793e-01 -4.086454489956586889e-02
3.439999999999999947e+00 -2.383797668290802210e-02 -3.992890567842614646e-01 1.567284023897027034e-01 -4.236359853197274594e-02
3.440100000000000158e+00 -2.100511940752479434e-02 -3.994481004569625515e-01 1.621835132166652427e-01 -4.386136718745548002e-02
3.440200000000000369e+00 -1.817471095765531633e-02 -3.995868865235766010e-01 1.676254383441730389e-01 -4.535771703097496443e-02
3.440300000000000136e+00 -1.534717156687637890e-02 -3.997054719726724770e-01 1.730534264905152497e-01 -4.685250733780194077e-02
3.440400000000000347e+00 -1.252293319047747058e-02 -3.998039221222158823e-01 1.784667024854989237e-01 -4.834559021876277951e-02
3.440500000000000114e+00 -9.702439216447839021e-03 -3.998823110281963800e-01 1.838644677093066171e-01 -4.983681035264658776e-02
3.440600000000000325e+00 -6.886144101335919115e-03 -3.999407218819004406e-01 1.892459006601090454e-01 -5.132600472599124775e-02
3.440700000000000092e+00 -4.074512928840480844e-03 -3.999792473921525149e-01 1.946101576536103939e-01 -5.281300238042474504e-02
3.440800000000000303e+00 -1.268020889368809195e-03 -3.999979901487307754e-01 1.999563736570701689e-01 -5.429762416769934319e-02
3.440900000000000070e+00 1.532847320776689224e-03 -3.999970629630812957e-01 2.052836632596354849e-01 -5.577968251251586018e-02
3.441000000000000281e+00 4.327598181446214165e-03 -3.999765891823919839e-01 2.105911217800278956e-01 -5.725898118318611951e-02
3.441100000000000048e+00 7.115730112263768392e-03 -3.999367029730697687e-01 2.158778265117695105e-01 -5.873531507014301267e-02
3.441200000000000259e+00 9.896734317591644736e-03 -3.998775495696739180e-01 2.211428381052026326e-01 -6.020846997226059205e-02
3.441300000000000026e+00 1.267009571199671607e-02 -3.997992854854156008e-01 2.263852020845697477e-01 -6.167822239090825498e-02
3.441400000000000237e+00 1.543529392472814746e-02 -3.997020786804307835e-01 2.316039504973746443e-01 -6.314433933162716395e-02
3.441500000000000004e+00 1.819180438103502537e-02 -3.995861086841761001e-01 2.367981036921647520e-01 -6.460657811328768263e-02
3.441600000000000215e+00 2.093909945744595533e-02 -3.994515666684901323e-01 2.419666722197544029e-01 -6.606468618456573516e-02
3.441699999999999982e+00 2.367664970740778613e-02 -3.992986554681003941e-01 2.471086588517750204e-01 -6.751840094756472732e-02
3.441800000000000193e+00 2.640392515294627887e-02 -3.991275895456459222e-01 2.522230607092998955e-01 -6.896744958841061202e-02
3.441899999999999959e+00 2.912039663727637728e-02 -3.989385948986231001e-01 2.573088714931587306e-01 -7.041154891466400167e-02
3.442000000000000171e+00 3.182553723256392741e-02 -3.987319089060451516e-01 2.623650838064555124e-01 -7.185040519941987558e-02
3.442100000000000382e+00 3.451882369633440389e-02 -3.985077801130379460e-01 2.673906915587431765e-01 -7.328371403201611178e-02
3.442200000000000149e+00 3.719973796934809146e-02 -3.982664679520633300e-01 2.723846924403038328e-01 -7.471116017533324660e-02
3.442300000000000360e+00 3.986776870712634840e-02 -3.980082423999722896e-01 2.773460904540567262e-01 -7.613241742974957704e-02
3.442400000000000126e+00 4.252241283673006272e-02 -3.977333835706310383e-01 2.822738984917811944e-01 -7.754714850391891678e-02
3.442500000000000338e+00 4.516317712987068245e-02 -3.974421812434306145e-01 2.871671409406061914e-01 -7.895500489265155908e-02
3.442600000000000104e+00 4.778957978298501580e-02 -3.971349343285802136e-01 2.920248563051095481e-01 -8.035562676231672308e-02
3.442700000000000315e+00 5.040115199453751998e-02 -3.968119502706837221e-01 2.968460998298854125e-01 -8.174864284433058792e-02
3.442800000000000082e+00 5.299743952953511056e-02 -3.964735443927038250e-01 3.016299461070981458e-01 -8.313367033745672208e-02
3.442900000000000293e+00 5.557800426105770353e-02 -3.961200391830206891e-01 3.063754916533494299e-01 -8.451031481981458038e-02
3.443000000000000060e+00 5.814242567852696830e-02 -3.957517635288780311e-01 3.110818574401460479e-01 -8.587817017166848865e-02
3.443100000000000271e+00 6.069030235246162391e-02 -3.953690519000783166e-01 3.157481913623763625e-01 -8.723681851024611689e-02
3.443200000000000038e+00 6.322125334560056709e-02 -3.949722434873258470e-01 3.203736706294804670e-01 -8.858583013801080153e-02
3.443300000000000249e+00 6.573491956051767671e-02 -3.945616813001134315e-01 3.249575040644293589e-01 -8.992476350597544688e-02
3.443400000000000016e+00 6.823096501420157500e-02 -3.941377112295026408e-01 3.294989342962151846e-01 -9.125316519380138880e-02
3.443500000000000227e+00 7.070907803052677021e-02 -3.937006810815456004e-01 3.339972398322763603e-01 -9.257056990855822010e-02
3.443599999999999994e+00 7.316897234209704393e-02 -3.932509395874362879e-01 3.384517369981424606e-01 -9.387650050412837954e-02
3.443700000000000205e+00 7.561038809358694435e-02 -3.927888353967525781e-01 3.428617817325653738e-01 -9.517046802332612687e-02
3.443799999999999972e+00 7.803309273943913327e-02 -3.923147160603564498e-01 3.472267712274895723e-01 -9.645197176484338053e-02
3.443900000000000183e+00 8.043688182958137756e-02 -3.918289270096504406e-01 3.515461454033951272e-01 -9.772049937714549772e-02
3.443999999999999950e+00 8.282157967769880613e-02 -3.913318105389473889e-01 3.558193882118085294e-01 -9.897552698141276473e-02
3.444100000000000161e+00 8.518703990752049537e-02 -3.908237047976932943e-01 3.600460287580874441e-01 -1.002165193255444842e-01
3.444200000000000372e+00 8.753314587354560361e-02 -3.903049427991920894e-01 3.642256422389492654e-01 -1.014429299711272492e-01
3.444300000000000139e+00 8.985981095362635673e-02 -3.897758514523168571e-01 3.683578506905920147e-01 -1.026542015151038489e-01
3.444400000000000350e+00 9.216697871183326951e-02 -3.892367506224617690e-01 3.724423235446520652e-01 -1.038497658476747465e-01
3.444500000000000117e+00 9.445462293103726314e-02 -3.886879522276907029e-01 3.764787779906179077e-01 -1.050290444477134377e-01
3.444600000000000328e+00 9.672274751564144402e-02 -3.881297593756828923e-01 3.804669791446799731e-01 -1.061914487166904508e-01
3.444700000000000095e+00 9.897138626587015375e-02 -3.875624655466676227e-01 3.844067400263109224e-01 -1.073363803517806692e-01
3.444800000000000306e+00 1.012006025259626629e-01 -3.869863538270854053e-01 3.882979213451357436e-01 -1.084632317584821037e-01
3.444900000000000073e+00 1.034104887095127490e-01 -3.864016961982177367e-01 3.921404311018486522e-01 -1.095713865026961553e-01
3.445000000000000284e+00 1.056011657060345055e-01 -3.858087528835065783e-01 3.959342240080624964e-01 -1.106602198018432071e-01
3.445100000000000051e+00 1.077727821736094160e-01 -3.852077717577356286e-01 3.996793007310134871e-01 -1.117290990541847107e-01
3.445200000000000262e+00 1.099255137231741064e-01 -3.845989878206861334e-01 4.033757069699996367e-01 -1.127773844051356833e-01
3.445300000000000029e+00 1.120595620006359650e-01 -3.839826227373129841e-01 4.070235323722882770e-01 -1.138044293489660075e-01
3.445400000000000240e+00 1.141751536735501338e-01 -3.833588844459212552e-01 4.106229092969836403e-01 -1.148095813639191110e-01
3.445500000000000007e+00 1.162725393295544890e-01 -3.827279668352669972e-01 4.141740114360052405e-01 -1.157921825784357650e-01
3.445600000000000218e+00 1.183519922941360936e-01 -3.820900494909659217e-01 4.176770523018823456e-01 -1.167515704658551590e-01
3.445699999999999985e+00 1.204138073755942479e-01 -3.814452975110760313e-01 4.211322835925239705e-01 -1.176870785646934037e-01
3.445800000000000196e+00 1.224582995452716538e-01 -3.807938613902284719e-01 4.245399934434797018e-01 -1.185980372213654155e-01
3.445899999999999963e+00 1.244858025612487346e-01 -3.801358769712243624e-01 4.279005045784606276e-01 -1.194837743520309470e-01
3.446000000000000174e+00 1.264966675437407539e-01 -3.794714654625935824e-01 4.312141723690595674e-01 -1.203436162201167448e-01
3.446100000000000385e+00 1.284912615104057132e-01 -3.788007335202303594e-01 4.344813828146785184e-01 -1.211768882259789404e-01
3.446200000000000152e+00 1.304699658796691641e-01 -3.781237733908805465e-01 4.377025504536661282e-01 -1.219829157051496860e-01
3.446300000000000363e+00 1.324331749500046729e-01 -3.774406631149609948e-01 4.408781162165782419e-01 -1.227610247316383019e-01
3.446400000000000130e+00 1.343812943628833190e-01 -3.767514667859385158e-01 4.440085452323142001e-01 -1.235105429228343099e-01
3.446500000000000341e+00 1.363147395568260756e-01 -3.760562348632909835e-01 4.470943245976519709e-01 -1.242308002426948943e-01
3.446600000000000108e+00 1.382339342196692855e-01 -3.753550045359088649e-01 4.501359611204201472e-01 -1.249211298000750259e-01
3.446700000000000319e+00 1.401393087457889763e-01 -3.746478001326745133e-01 4.531339790462014516e-01 -1.255808686392783091e-01
3.446800000000000086e+00 1.420312987046355724e-01 -3.739346335768787832e-01 4.560889177780742543e-01 -1.262093585201681523e-01
3.446900000000000297e+00 1.439103433265078447e-01 -3.732155048810896769e-01 4.590013295984693986e-01 -1.268059466854657424e-01
3.447000000000000064e+00 1.457768840110567343e-01 -3.724904026790850642e-01 4.618717774017584432e-01 -1.273699866131829950e-01
3.447100000000000275e+00 1.476313628635571862e-01 -3.717593047914856674e-01 4.647008324456989303e-01 -1.279008387524750434e-01
3.447200000000000042e+00 1.494742212635266632e-01 -3.710221788217819006e-01 4.674890721293508133e-01 -1.283978712415486667e-01
3.447300000000000253e+00 1.513058984698105736e-01 -3.702789827795298638e-01 4.702370778045549260e-01 -1.288604606066254266e-01
3.447400000000000020e+00 1.531268302657992908e-01 -3.695296657275963792e-01 4.729454326275288611e-01 -1.292879924413201098e-01
3.447500000000000231e+00 1.549374476479940532e-01 -3.687741684504557416e-01 4.756147194565968905e-01 -1.296798620661515633e-01
3.447599999999999998e+00 1.567381755607070437e-01 -3.680124241406816932e-01 4.782455188015360958e-01 -1.300354751682576415e-01
3.447700000000000209e+00 1.585294316792618119e-01 -3.672443591009265096e-01 4.808384068294906388e-01 -1.303542484217147523e-01
3.447799999999999976e+00 1.603116252436645184e-01 -3.664698934588418444e-01 4.833939534318847375e-01 -1.306356100891859495e-01
3.447900000000000187e+00 1.620851559443391432e-01 -3.656889418925588497e-01 4.859127203562657593e-01 -1.308790006059098177e-01
3.447999999999999954e+00 1.638504128611691368e-01 -3.649014143645163410e-01 4.883952594065151254e-01 -1.310838731473146224e-01
3.448100000000000165e+00 1.656077734567617255e-01 -3.641072168615913096e-01 4.908421107144087525e-01 -1.312496941817793417e-01
3.448200000000000376e+00 1.673576026245507664e-01 -3.633062521396555611e-01 4.932538010850587851e-01 -1.313759440102754694e-01
3.448300000000000143e+00 1.691002517920816572e-01 -3.624984204708409652e-01 4.956308424183606398e-01 -1.314621172947958161e-01
3.448400000000000354e+00 1.708360580795770522e-01 -3.616836203919544523e-01 4.979737302081764794e-01 -1.315077235776246356e-01
3.448500000000000121e+00 1.725653435136628167e-01 -3.608617494526284442e-01 5.002829421206322902e-01 -1.315122877936106272e-01
3.448600000000000332e+00 1.742884142959424398e-01 -3.600327049619325148e-01 5.025589366525726742e-01 -1.314753507776815766e-01
3.448700000000000099e+00 1.760055601259418734e-01 -3.591963847322985903e-01 5.048021518709226996e-01 -1.313964697698815631e-01
3.448800000000000310e+00 1.777170535778059834e-01 -3.583526878197277887e-01 5.070130042334355380e-01 -1.312752189202238684e-01
3.448900000000000077e+00 1.794231495300087076e-01 -3.575015152593512546e-01 5.091918874910683623e-01 -1.311111897956291905e-01
3.449000000000000288e+00 1.811240846472446098e-01 -3.566427707955087123e-01 5.113391716720174784e-01 -1.309039918911703848e-01
3.449100000000000055e+00 1.828200769135923665e-01 -3.557763616055852895e-01 5.134552021472669203e-01 -1.306532531477631320e-01
3.449200000000000266e+00 1.845113252159855666e-01 -3.549021990169134444e-01 5.155402987773504142e-01 -1.303586204783383495e-01
3.449300000000000033e+00 1.861980089769852964e-01 -3.540201992160991740e-01 5.175947551398967228e-01 -1.300197603043977967e-01
3.449400000000000244e+00 1.878802878358247497e-01 -3.531302839501699875e-01 5.196188378374335670e-01 -1.296363591047055563e-01
3.449500000000000011e+00 1.895583013766851121e-01 -3.522323812189700476e-01 5.216127858848365051e-01 -1.292081239776872170e-01
3.449600000000000222e+00 1.912321689031622196e-01 -3.513264259582424831e-01 5.235768101757575232e-01 -1.287347832189204566e-01
3.449699999999999989e+00 1.929019892578934803e-01 -3.504123607128429296e-01 5.255110930273250158e-01 -1.282160869148883664e-01
3.449800000000000200e+00 1.945678406863334819e-01 -3.494901362995206928e-01 5.274157878023825186e-01 -1.276518075539411490e-01
3.449899999999999967e+00 1.962297807436906849e-01 -3.485597124586877760e-01 5.292910186085277857e-01 -1.270417406551738737e-01
3.450000000000000178e+00 1.978878462440679387e-01 -3.476210584945684245e-01 5.311368800732155782e-01 -1.263857054156818649e-01
3.450099999999999945e+00 1.995420532508816458e-01 -3.466741539030885333e-01 5.329534371942017401e-01 -1.256835453763910371e-01
3.450200000000000156e+00 2.011923971076700346e-01 -3.457189889868209631e-01 5.347407252646306786e-01 -1.249351291064019209e-01
3.450300000000000367e+00 2.028388525084355853e-01 -3.447555654562535765e-01 5.364987498720943382e-01 -1.241403509055053200e-01
3.450400000000000134e+00 2.044813736067020715e-01 -3.437838970165943420e-01 5.382274869710235166e-01 -1.232991315242604191e-01
3.450500000000000345e+00 2.061198941624994285e-01 -3.428040099392655193e-01 5.399268830278083353e-01 -1.224114189007380893e-01
3.450600000000000112e+00 2.077543277265200550e-01 -3.418159436171778753e-01 5.415968552380775458e-01 -1.214771889127569948e-01
3.450700000000000323e+00 2.093845678607170468e-01 -3.408197511028092097e-01 5.432372918155998764e-01 -1.204964461441535017e-01
3.450800000000000090e+00 2.110104883946370691e-01 -3.398154996280433604e-01 5.448480523522956087e-01 -1.194692246633499155e-01
3.450900000000000301e+00 2.126319437167986104e-01 -3.388032711046577439e-01 5.464289682488755462e-01 -1.183955888122021627e-01
3.451000000000000068e+00 2.142487691004375527e-01 -3.377831626042769320e-01 5.479798432156361976e-01 -1.172756340028348609e-01
3.451100000000000279e+00 2.158607810629487589e-01 -3.367552868165453184e-01 5.495004538429465457e-01 -1.161094875198988019e-01
3.451200000000000045e+00 2.174677777583511884e-01 -3.357197724842020392e-01 5.509905502409623290e-01 -1.148973093254182232e-01
3.451300000000000257e+00 2.190695394020986120e-01 -3.346767648136816931e-01 5.524498567480873312e-01 -1.136392928631369259e-01
3.451400000000000023e+00 2.206658287275422570e-01 -3.336264258598035659e-01 5.538780727076730859e-01 -1.123356658590168589e-01
3.451500000000000234e+00 2.222563914733349244e-01 -3.325689348830580538e-01 5.552748733124091007e-01 -1.109866911142978196e-01
3.451600000000000001e+00 2.238409569010349487e-01 -3.315044886779499045e-01 5.566399105157990856e-01 -1.095926672872947483e-01
3.451700000000000212e+00 2.254192383421392276e-01 -3.304333018708160430e-01 5.579728140100477241e-01 -1.081539296598782451e-01
3.451799999999999979e+00 2.269909337737322785e-01 -3.293556071854995548e-01 5.592731922695916014e-01 -1.066708508843757230e-01
3.451900000000000190e+00 2.285557264218928408e-01 -3.282716556752363068e-01 5.605406336594076500e-01 -1.051438417064288755e-01
3.451999999999999957e+00 2.301132853919489463e-01 -3.271817169190898711e-01 5.617747076071025747e-01 -1.035733516591523240e-01
3.452100000000000168e+00 2.316632663246150914e-01 -3.260860791812654202e-01 5.629749658376526078e-01 -1.019598697237752150e-01
3.452200000000000379e+00 2.332053120769830012e-01 -3.249850495316315424e-01 5.641409436694957424e-01 -1.003039249517846954e-01
3.452300000000000146e+00 2.347390534272724150e-01 -3.238789539257964645e-01 5.652721613705065096e-01 -9.860608704346110476e-02
3.452400000000000357e+00 2.362641098021777408e-01 -3.227681372431059903e-01 5.663681255721809693e-01 -9.686696687757329061e-02
3.452500000000000124e+00 2.377800900255737648e-01 -3.216529632809715933e-01 5.674283307401499776e-01 -9.508721698691047219e-02
3.452600000000000335e+00 2.392865930872674074e-01 -3.205338147039848984e-01 5.684522606988973159e-01 -9.326753197425385888e-02
3.452700000000000102e+00 2.407832089304062506e-01 -3.194110929463414017e-01 5.694393902083183523e-01 -9.140864886334434947e-02
3.452800000000000313e+00 2.422695192560732347e-01 -3.182852180661728259e-01 5.703891865894772373e-01 -8.951134737938237773e-02
3.452900000000000080e+00 2.437450983435204277e-01 -3.171566285504806570e-01 5.713011113966435239e-01 -8.757645015360276952e-02
3.453000000000000291e+00 2.452095138844122835e-01 -3.160257810694726555e-01 5.721746221323884551e-01 -8.560482284650791640e-02
3.453100000000000058e+00 2.466623278293729737e-01 -3.148931501792234244e-01 5.730091740022096314e-01 -8.359737418441004486e-02
3.453200000000000269e+00 2.481030972450531391e-01 -3.137592279717231203e-01 5.738042217048296978e-01 -8.155505590404227290e-02
3.453300000000000036e+00 2.495313751798582114e-01 -3.126245236715265441e-01 5.745592212539816224e-01 -7.947886260013550808e-02
3.453400000000000247e+00 2.509467115364070744e-01 -3.114895631783885510e-01 5.752736318271515215e-01 -7.736983147103945746e-02
3.453500000000000014e+00 2.523486539487231894e-01 -3.103548885554528458e-01 5.759469176364069298e-01 -7.522904195768648217e-02
3.453600000000000225e+00 2.537367486620956125e-01 -3.092210574627616282e-01 5.765785498160862499e-01 -7.305761527145374079e-02
3.453699999999999992e+00 2.551105414134886562e-01 -3.080886425360673808e-01 5.771680083217816115e-01 -7.085671380678826292e-02
3.453800000000000203e+00 2.564695783103264626e-01 -3.069582307111561326e-01 5.777147838347003184e-01 -6.862754043480323585e-02
3.453899999999999970e+00 2.578134067054313472e-01 -3.058304224941329474e-01 5.782183796651545471e-01 -6.637133767445210775e-02
3.454000000000000181e+00 2.591415760658569711e-01 -3.047058311783739093e-01 5.786783136486089996e-01 -6.408938673832431654e-02
3.454099999999999948e+00 2.604536388333230645e-01 -3.035850820091147706e-01 5.790941200273982403e-01 -6.178300645059467411e-02
3.454200000000000159e+00 2.617491512739374970e-01 -3.024688112969227127e-01 5.794653513109440102e-01 -5.945355203519475662e-02
3.454300000000000370e+00 2.630276743148751706e-01 -3.013576654815801614e-01 5.797915801070367969e-01 -5.710241377285116271e-02
3.454400000000000137e+00 2.642887743656786026e-01 -3.002523001482044762e-01 5.800724009165059147e-01 -5.473101552626458144e-02
3.454500000000000348e+00 2.655320241218485089e-01 -2.991533789977209312e-01 5.803074318834079426e-01 -5.234081313337118901e-02
3.454600000000000115e+00 2.667570033484104597e-01 -2.980615727741101062e-01 5.804963164926981722e-01 -4.993329266934129484e-02
3.454700000000000326e+00 2.679632996411655532e-01 -2.969775581511487350e-01 5.806387252072314764e-01 -4.750996857871631063e-02
3.454800000000000093e+00 2.691505091633732416e-01 -2.959020165816666492e-01 5.807343570358740603e-01 -4.507238167987459576e-02
3.454900000000000304e+00 2.703182373556605178e-01 -2.948356331126358310e-01 5.807829410244870205e-01 -4.262209704482727846e-02
3.455000000000000071e+00 2.714660996170130680e-01 -2.937790951696971353e-01 5.807842376615939273e-01 -4.016070175819075327e-02
3.455100000000000282e+00 2.725937219547760471e-01 -2.927330913150104630e-01 5.807380401906434564e-01 -3.768980256003751084e-02
3.455200000000000049e+00 2.737007416016747352e-01 -2.916983099825799508e-01 5.806441758209557324e-01 -3.521102337820658512e-02
3.455300000000000260e+00 2.747868075979628677e-01 -2.906754381954556599e-01 5.805025068296798541e-01 -3.272600275652620683e-02
3.455400000000000027e+00 2.758515813369150638e-01 -2.896651602694451655e-01 5.803129315474057082e-01 -3.023639118628240752e-02
3.455500000000000238e+00 2.768947370719977985e-01 -2.886681565081767875e-01 5.800753852204594274e-01 -2.774384834912713149e-02
3.455600000000000005e+00 2.779159623841875315e-01 -2.876851018945382754e-01 5.797898407433752510e-01 -2.525004028046506921e-02
3.455700000000000216e+00 2.789149586080463261e-01 -2.867166647836707494e-01 5.794563092555716777e-01 -2.275663646316677946e-02
3.455799999999999983e+00 2.798914412153192255e-01 -2.857635056028175469e-01 5.790748405968746404e-01 -2.026530686222954847e-02
